0	0.7119	0.7112	178	4
1	0.7119	0.7112	240	3
2	0.7119	0.7112	174	0
3	0.7119	0.7112	242	5
4	0.7119	0.7112	161	5
5	0.7119	0.7112	102	2
6	0.7119	0.7106	132	2
7	0.7119	0.7103	162	4
8	0.7119	0.7103	121	3
9	0.7119	0.7109	149	2
10	0.7119	0.7106	135	3
11	0.7119	0.7106	231	1
12	0.7119	0.7106	31	0
13	0.7119	0.7106	153	0
14	0.7119	0.7106	244	2
15	0.7119	0.7106	63	2
16	0.7119	0.7102	127	2
17	0.7119	0.7102	29	4
18	0.7119	0.7102	107	1
19	0.7119	0.7102	130	0
20	0.7119	0.7102	169	3
21	0.7119	0.7102	97	0
22	0.7119	0.7102	31	4
23	0.7119	0.7102	29	1
24	0.7119	0.7102	239	2
25	0.7119	0.7093	198	4
26	0.7119	0.7092	8	5
27	0.7119	0.7092	91	0
28	0.7119	0.7097	210	4
29	0.7119	0.7087	116	3
30	0.7119	0.7087	140	5
31	0.7119	0.7087	246	1
32	0.7119	0.7087	161	0
33	0.7119	0.7087	244	0
34	0.7119	0.7087	83	5
35	0.7119	0.7087	82	1
36	0.7119	0.7087	29	3
37	0.7119	0.7097	177	5
38	0.7119	0.7097	43	5
39	0.7119	0.7097	29	2
40	0.7119	0.6923	6	2
41	0.7119	0.7097	38	3
42	0.7119	0.7053	141	3
43	0.7119	0.7053	79	3
44	0.7119	0.7109	34	5
45	0.7119	0.7109	219	4
46	0.7119	0.7109	194	5
47	0.7119	0.7105	129	4
48	0.7119	0.7105	162	0
49	0.7119	0.7105	94	0
50	0.7119	0.7105	205	0
51	0.7119	0.7106	218	5
52	0.7163	0.7163	19	3
53	0.719	0.719	151	3
54	0.719	0.719	44	2
55	0.719	0.719	250	5
56	0.719	0.719	149	0
57	0.719	0.719	131	0
58	0.719	0.7188	181	2
59	0.719	0.7188	189	0
60	0.719	0.7189	189	1
61	0.719	0.7189	228	2
62	0.7216	0.7216	23	3
63	0.7216	0.7216	126	0
64	0.7216	0.7184	4	5
65	0.7216	0.7184	74	0
66	0.7216	0.7184	136	0
67	0.7216	0.7165	141	5
68	0.7216	0.7165	142	0
69	0.7216	0.7165	123	0
70	0.7216	0.7161	241	4
71	0.7216	0.7161	115	4
72	0.7216	0.7161	250	5
73	0.7216	0.7161	33	4
74	0.7216	0.7158	114	2
75	0.7216	0.7128	23	1
76	0.7216	0.7128	85	1
77	0.7216	0.7128	82	2
78	0.7216	0.7128	49	2
79	0.7216	0.7128	228	2
80	0.7216	0.7052	6	2
81	0.7216	0.7128	124	1
82	0.7216	0.7128	35	5
83	0.7216	0.7128	98	3
84	0.7216	0.7141	138	3
85	0.7216	0.7141	145	3
86	0.7216	0.7136	235	4
87	0.7216	0.7151	37	5
88	0.7216	0.7151	223	1
89	0.7216	0.7151	97	0
90	0.7216	0.7129	120	4
91	0.7216	0.7128	178	3
92	0.7216	0.7128	204	0
93	0.7216	0.7136	191	1
94	0.7216	0.7136	184	0
95	0.7216	0.7136	189	0
96	0.7216	0.7136	67	0
97	0.7278	0.7278	2	3
98	0.7278	0.7278	80	1
99	0.7278	0.7278	143	0
100	0.7278	0.7273	139	3
101	0.7278	0.7196	32	5
102	0.7278	0.7273	204	3
103	0.7278	0.7275	78	3
104	0.7278	0.7275	32	2
105	0.7278	0.7275	152	0
106	0.7314	0.7314	27	4
107	0.7314	0.728	0	1
108	0.7314	0.7272	189	5
109	0.7314	0.7272	122	0
110	0.7314	0.7272	36	0
111	0.7314	0.7272	208	2
112	0.7314	0.7265	213	3
113	0.7314	0.7265	72	5
114	0.7314	0.7265	178	3
115	0.7314	0.7265	159	4
116	0.7314	0.7265	160	1
117	0.7314	0.7265	155	5
118	0.7314	0.7265	178	4
119	0.7314	0.7265	214	1
120	0.7314	0.7265	191	0
121	0.7314	0.7265	33	2
122	0.7314	0.7265	122	4
123	0.7314	0.7261	245	3
124	0.7314	0.7142	3	4
125	0.7314	0.7261	193	2
126	0.7314	0.7261	175	2
127	0.7314	0.7265	240	2
128	0.7314	0.726	196	3
129	0.7314	0.7281	8	1
130	0.7314	0.7281	65	2
131	0.7314	0.7286	235	2
132	0.7314	0.7286	193	5
133	0.7314	0.7286	94	4
134	0.7314	0.7286	33	0
135	0.7314	0.7286	126	5
136	0.7314	0.7292	0	1
137	0.7314	0.7292	84	0
138	0.7314	0.7292	253	2
139	0.7314	0.7292	251	0
140	0.7314	0.7289	138	4
141	0.7314	0.7294	228	5
142	0.7314	0.7294	226	0
143	0.7314	0.7294	5	0
144	0.7314	0.7294	89	1
145	0.7314	0.7294	27	0
146	0.7314	0.7294	203	3
147	0.7326	0.7326	1	2
148	0.7326	0.7264	51	3
149	0.7352	0.7352	146	3
150	0.7352	0.7352	93	0
151	0.7352	0.7352	100	5
152	0.7352	0.7323	79	5
153	0.7352	0.7323	119	2
154	0.7352	0.7323	38	5
155	0.7352	0.7323	108	1
156	0.7352	0.7332	171	5
157	0.7352	0.7332	193	2
158	0.7352	0.7332	127	0
159	0.7352	0.7337	151	3
160	0.7352	0.734	221	1
161	0.7356	0.7356	117	5
162	0.7356	0.7141	2	2
163	0.7356	0.7265	29	2
164	0.7373	0.7373	54	5
165	0.7373	0.7373	207	2
166	0.7373	0.7368	230	2
167	0.7373	0.7368	186	2
168	0.7373	0.7368	92	0
169	0.7373	0.7368	147	0
170	0.7373	0.7368	174	3
171	0.7373	0.7368	254	2
172	0.7373	0.7368	194	4
173	0.7373	0.7368	93	5
174	0.7373	0.7368	199	3
175	0.7373	0.7365	217	1
176	0.7373	0.7289	14	5
177	0.7373	0.7365	183	0
178	0.7373	0.7365	174	2
179	0.7373	0.736	225	5
180	0.7373	0.736	185	0
181	0.7373	0.7348	64	1
182	0.7373	0.7348	29	0
183	0.7373	0.7348	98	1
184	0.7373	0.7298	51	2
185	0.7373	0.7348	33	2
186	0.7373	0.735	115	3
187	0.7373	0.735	235	1
188	0.7373	0.735	56	0
189	0.7373	0.7291	45	1
190	0.7373	0.7262	22	1
191	0.7373	0.735	174	4
192	0.7373	0.735	32	3
193	0.7373	0.7347	73	5
194	0.7373	0.7349	173	3
195	0.7373	0.7349	180	5
196	0.7373	0.7357	31	4
197	0.7373	0.7357	80	4
198	0.7373	0.7373	76	4
199	0.7373	0.7362	78	4
200	0.7373	0.7362	109	0
201	0.7373	0.7351	168	2
202	0.7373	0.7357	95	2
203	0.7373	0.7347	182	3
204	0.7373	0.7311	11	2
205	0.7373	0.7316	235	3
206	0.7373	0.7316	69	4
207	0.7373	0.7316	195	2
208	0.7373	0.7315	81	3
209	0.7455	0.7455	12	2
210	0.7459	0.7459	201	2
211	0.7459	0.7459	151	3
212	0.7459	0.7452	167	1
213	0.7459	0.7454	95	4
214	0.7459	0.7431	60	1
215	0.7459	0.7009	4	2
216	0.7459	0.7431	187	2
217	0.7459	0.7431	194	5
218	0.7459	0.7435	150	1
219	0.7459	0.7435	84	4
220	0.7459	0.7434	236	4
221	0.7459	0.7434	227	1
222	0.7459	0.7434	168	0
223	0.7459	0.7435	163	2
224	0.7459	0.7439	243	5
225	0.7459	0.7444	91	4
226	0.7459	0.7444	197	5
227	0.7459	0.7439	228	5
228	0.7459	0.7439	126	0
229	0.7459	0.7439	193	0
230	0.7459	0.7439	249	5
231	0.7459	0.7456	67	4
232	0.7459	0.7456	98	3
233	0.7459	0.7456	232	4
234	0.7459	0.7452	236	4
235	0.7459	0.7452	225	0
236	0.7459	0.7452	54	1
237	0.7459	0.7452	139	0
238	0.7459	0.7452	142	1
239	0.7459	0.7456	244	3
240	0.7459	0.7432	147	5
241	0.7459	0.7429	198	2
242	0.7459	0.7434	225	1
243	0.7459	0.7433	158	5
244	0.7459	0.7421	153	4
245	0.7459	0.7424	127	3
246	0.7459	0.7424	129	1
