0,0,0,11,11,11
11,0,0,12,9,12
0,0,11,11,10,9
0,11,0,9,11,9
11,0,12,12,9,8
0,0,20,11,8,9
0,11,9,8,9,8
0,11,17,8,9,8
0,22,0,9,8,8
0,22,8,9,7,9
11,9,0,7,9,9
11,0,20,7,9,9
0,22,17,9,7,9
11,9,9,7,9,8
11,18,0,7,8,9
11,9,17,7,8,9
11,18,9,7,8,9
11,18,18,7,8,8
23,0,0,7,7,9
23,0,9,7,7,9
23,7,0,7,7,9
23,0,18,7,7,9
23,14,0,7,9,7
23,7,9,7,7,9
23,7,18,7,7,9
23,14,7,7,9,7
23,14,14,7,8,7
23,23,0,7,7,7
23,23,7,6,6,6
23,14,21,6,5,6
0,11,25,6,6,5
18,9,0,5,5,6
18,0,20,5,6,5
18,9,6,5,5,6
18,14,0,5,5,6
18,0,25,5,6,5
0,22,26,6,6,4
18,9,12,5,5,5
11,26,0,6,4,5
18,14,6,4,5,6
18,19,0,3,6,6
18,9,17,4,5,5
11,26,5,5,4,5
11,9,26,5,5,4
11,18,26,5,5,4
23,23,13,5,5,4
11,26,10,5,4,5
23,23,17,5,5,4
18,14,12,4,5,5
23,23,21,5,5,4
11,26,15,5,4,5
18,9,22,4,4,6
18,19,6,3,6,5
23,0,27,5,6,3
0,17,25,6,3,5
18,25,0,3,5,6
23,7,27,6,5,3
23,19,21,6,3,5
11,26,20,5,4,4
11,26,24,5,4,4
18,14,17,4,4,5
23,23,25,5,4,4
18,14,22,4,4,5
18,19,11,3,5,5
18,6,20,5,3,5
18,6,25,5,3,5
18,25,6,3,5,5
23,14,27,5,5,3
18,19,16,3,5,5
18,25,11,3,5,5
18,19,21,3,5,5
18,25,16,3,5,5
18,25,21,3,4,6
6,22,26,3,6,4
0,8,20,5,2,6
18,19,26,3,5,4
11,14,26,5,3,4
0,20,9,5,2,6
23,19,26,6,3,3
5,8,20,5,2,5
18,14,27,4,4,3
11,23,26,4,3,4
9,11,0,2,4,6
9,15,0,2,5,4
9,11,6,2,4,5
0,8,26,5,2,4
0,20,15,4,2,5
5,8,25,4,2,5
0,20,20,4,2,5
9,15,4,2,5,4
9,20,0,2,5,4
18,25,27,3,4,3
5,20,9,3,2,6
6,11,25,2,6,3
21,19,0,2,6,3
18,9,28,4,4,2
11,26,28,4,4,2
0,20,25,4,2,4
9,11,11,2,4,4
5,20,15,3,2,5
9,11,15,2,3,5
23,12,27,5,2,3
5,20,20,3,2,5
5,20,25,3,2,5
9,15,8,2,3,5
9,20,4,2,2,6
9,25,0,2,4,3
9,25,3,2,4,3
9,11,20,2,3,3
9,15,13,2,3,3
9,22,4,2,3,3
9,18,8,2,2,3
