Найден на шаге: 306	Энергетическая функция: 0.3929
(0, 0, 0)	(122, 100, 183)	XYZ
(122, 0, 0)	(163, 143, 81)	XZY
(285, 0, 0)	(274, 238, 286)	YZX
(0, 100, 0)	(117, 178, 164)	ZXY
(0, 0, 183)	(119, 93, 169)	ZYX
(285, 0, 286)	(173, 114, 140)	YXZ
(0, 100, 164)	(70, 134, 160)	XYZ
(285, 238, 0)	(251, 254, 287)	XYZ
(122, 143, 0)	(161, 165, 90)	XYZ
(559, 0, 0)	(286, 276, 334)	YZX
(0, 278, 0)	(104, 101, 69)	XYZ
(0, 379, 0)	(69, 146, 137)	XYZ
(559, 0, 334)	(277, 236, 257)	XYZ
(122, 308, 0)	(129, 181, 158)	XYZ
(559, 276, 0)	(278, 217, 262)	XZY
(0, 100, 324)	(59, 105, 92)	XYZ
(285, 0, 426)	(172, 88, 168)	XYZ
(0, 0, 352)	(60, 70, 131)	XZY
(285, 238, 287)	(169, 158, 84)	YXZ
(559, 493, 0)	(277, 238, 243)	XYZ
(122, 0, 81)	(118, 138, 145)	XYZ
(285, 492, 0)	(251, 269, 217)	YXZ
(122, 143, 90)	(161, 94, 111)	YXZ
(122, 143, 201)	(155, 65, 96)	ZXY
(285, 492, 217)	(183, 114, 144)	XZY
(122, 308, 158)	(92, 173, 90)	XYZ
(0, 278, 69)	(103, 76, 118)	YXZ
(285, 761, 0)	(235, 234, 234)	XYZ
(122, 237, 90)	(151, 57, 57)	ZYX
(122, 489, 0)	(122, 151, 135)	XYZ
(122, 0, 226)	(81, 86, 75)	XZY
(285, 114, 286)	(158, 78, 135)	YZX
(285, 761, 234)	(235, 217, 300)	XYZ
(285, 606, 217)	(175, 148, 115)	XYZ
(122, 489, 135)	(112, 149, 132)	ZYX
(285, 492, 361)	(172, 100, 71)	YZX
(285, 761, 534)	(167, 180, 159)	XYZ
(122, 640, 0)	(120, 164, 75)	XYZ
(559, 0, 591)	(184, 107, 116)	YZX
(559, 731, 0)	(263, 289, 236)	XYZ
(285, 238, 371)	(166, 102, 92)	YZX
(122, 308, 248)	(92, 119, 148)	XYZ
(122, 308, 396)	(85, 99, 99)	YZX
(122, 489, 267)	(83, 122, 99)	XYZ
(559, 276, 262)	(183, 159, 151)	XZY
(-1, -1, -1)	(275, 304, 218)	XYZ
(-1, -1, -1)	(323, 280, 365)	XZY
(285, 0, 594)	(166, 84, 165)	XYZ
(285, 761, 693)	(157, 167, 112)	YXZ
(285, 238, 463)	(154, 99, 161)	YXZ
(-1, -1, -1)	(296, 285, 260)	XYZ
(285, 492, 432)	(156, 100, 145)	YXZ
(285, 396, 287)	(130, 82, 128)	XYZ
(559, 493, 243)	(125, 174, 163)	XZY
(559, 731, 236)	(251, 222, 279)	XYZ
(122, 640, 75)	(91, 115, 72)	XZY
(122, 804, 0)	(105, 164, 108)	ZYX
(-1, -1, -1)	(263, 339, 368)	ZXY
(559, 0, 707)	(182, 63, 67)	XYZ
(559, 107, 591)	(180, 91, 97)	ZXY
(285, 114, 421)	(140, 75, 177)	YXZ
(559, 731, 515)	(176, 174, 127)	ZXY
(285, 606, 332)	(109, 139, 178)	YZX
(122, 804, 108)	(91, 162, 112)	XYZ
(60, 0, 352)	(54, 53, 185)	XZY
(458, 0, 286)	(93, 135, 99)	XYZ
(122, 804, 220)	(76, 145, 126)	ZYX
(0, 525, 0)	(62, 162, 111)	YXZ
