0,0,0,11,11,11
11,0,0,12,9,12
0,0,11,10,11,9
0,11,0,11,9,9
11,0,12,12,9,8
0,11,9,11,8,9
0,0,20,8,9,8
0,20,0,8,9,8
0,11,18,9,8,8
11,9,0,9,7,9
0,20,8,7,9,9
0,20,17,7,9,9
11,0,20,9,9,7
11,16,0,8,8,8
11,16,8,8,8,8
11,9,9,8,7,9
11,16,16,7,8,9
23,0,0,7,8,9
11,9,18,8,7,8
23,0,9,7,7,9
23,8,0,7,7,9
23,0,18,7,7,9
23,8,9,7,7,9
23,15,0,7,7,9
23,8,18,7,7,9
23,22,0,7,8,7
23,15,9,7,7,7
11,24,0,6,6,6
11,24,6,5,6,6
11,16,25,6,6,5
11,24,12,5,5,6
23,15,16,5,6,5
11,24,18,5,5,6
11,24,24,5,5,6
23,22,7,5,6,5
23,15,21,5,5,5
23,22,12,4,5,6
8,20,0,3,6,6
23,22,18,4,5,5
0,11,26,5,5,4
0,20,26,5,5,4
11,9,26,5,5,4
23,15,26,5,5,4
23,22,23,4,5,5
11,0,27,5,6,3
8,20,6,3,5,6
23,0,27,6,5,3
5,11,26,4,5,4
0,25,26,5,4,4
23,8,27,5,5,3
8,20,12,3,5,5
8,20,17,3,5,5
8,20,22,3,5,5
20,9,0,3,5,5
20,0,20,3,5,5
20,14,0,3,6,4
16,0,27,4,6,3
20,14,4,3,6,4
0,16,26,5,3,4
0,9,20,5,2,6
8,26,0,3,4,5
8,26,5,3,4,5
20,9,5,3,5,4
23,28,7,5,2,6
20,0,25,3,5,4
8,26,10,3,4,5
20,20,0,3,6,3
0,0,28,5,5,2
8,0,20,2,5,5
23,28,13,4,2,6
11,22,25,6,2,4
5,16,26,4,3,4
8,26,15,3,4,4
8,26,19,3,4,4
8,26,23,3,4,4
20,5,20,3,4,4
23,28,19,4,2,6
20,9,9,3,4,4
20,5,24,3,4,4
8,20,27,3,5,3
11,6,27,5,3,3
20,9,13,3,3,5
0,5,28,5,4,2
8,0,25,2,5,4
0,9,26,5,2,4
23,28,25,4,2,5
11,14,26,5,2,4
23,22,28,4,5,2
20,14,8,3,3,4
16,6,27,4,3,3
8,26,27,3,4,3
8,5,20,2,6,3
20,20,3,3,4,3
20,26,0,3,3,4
23,5,27,6,2,3
9,11,18,2,6,3
8,5,23,2,6,3
16,9,26,3,3,4
9,11,21,2,6,3
20,20,6,3,4,3
16,12,26,3,4,3
20,9,18,3,3,4
20,20,9,3,4,3
8,5,26,2,4,4
9,11,24,2,3,5
9,14,24,2,3,5
5,9,20,3,2,5
5,0,28,3,5,2
5,20,26,2,5,3
17,24,0,2,5,3
17,24,3,2,5,3
17,24,6,2,5,3
5,9,25,3,2,5
20,14,12,3,3,3
9,17,18,2,2,6
5,25,26,2,4,3
17,24,9,2,4,3
23,13,27,4,2,3
20,17,8,3,2,3
20,26,4,2,3,3
20,9,22,2,3,3
5,5,28,3,3,2
20,5,28,2,3,2
20,14,15,2,3,2
9,17,24,2,2,3
