0,0,0,122,100,183
122,0,0,163,81,143
285,0,0,238,274,286
285,0,286,164,117,178
285,274,0,169,93,119
0,100,0,114,140,173
0,100,173,70,134,160
523,0,0,251,254,287
122,81,0,161,165,90
0,240,0,104,101,69
0,341,0,69,146,137
122,246,0,129,181,158
0,100,333,59,105,92
523,0,287,172,88,168
0,341,137,60,131,70
285,367,0,158,169,84
122,81,90,118,138,145
122,246,158,94,161,111
0,0,183,65,96,155
523,254,0,183,144,114
122,427,0,92,173,90
122,81,235,76,103,118
774,0,0,235,234,234
122,0,143,151,57,57
285,117,286,151,135,122
0,240,69,81,75,86
285,367,84,135,158,78
774,0,234,235,217,300
523,398,0,175,148,115
285,536,0,132,149,112
122,427,90,71,172,100
523,546,0,167,180,159
285,685,0,120,164,75
523,726,0,116,184,107
122,600,0,92,166,102
122,246,269,92,119,148
285,0,464,99,99,85
122,600,102,83,122,99
523,88,287,151,159,183
285,274,119,166,84,165
523,546,159,167,157,112
285,367,162,99,154,161
285,685,75,100,156,145
285,117,408,130,128,82
523,254,114,174,125,163
122,246,417,91,72,115
285,849,0,108,164,105
774,234,0,182,63,67
774,0,534,180,97,91
285,274,284,140,75,177
523,398,115,174,127,176
523,88,470,139,109,178
122,766,0,91,162,112
0,487,0,54,185,53
285,536,112,93,135,99
122,766,112,76,145,126
523,0,455,162,62,111
122,600,201,75,117,163
523,398,291,132,127,130
0,240,155,66,56,99
122,928,0,90,89,75
774,297,0,161,179,133
285,117,490,88,121,81
122,246,532,91,67,68
774,297,133,154,173,82
122,427,190,59,134,102
285,274,461,119,59,59
774,476,0,158,160,114
285,849,105,102,151,165
774,0,625,177,72,94
523,254,277,145,112,73
523,726,107,96,182,171
449,0,286,62,160,122
523,88,648,126,81,161
523,0,566,161,61,144
523,546,271,153,114,81
523,254,350,116,79,56
122,928,75,77,89,142
774,97,534,180,90,132
774,636,0,141,183,55
285,0,549,78,90,101
774,297,215,150,155,182
523,398,421,126,123,148
122,81,353,71,78,146
454,274,0,58,147,57
774,476,114,153,152,170
285,117,571,86,86,182
523,88,809,111,76,107
122,0,200,75,56,65
774,636,55,121,173,121
774,819,0,128,168,89
523,910,0,104,81,98
523,546,352,146,110,122
122,600,364,64,116,128
0,100,425,58,98,166
285,367,323,92,151,55
774,234,67,175,56,157
774,297,397,121,140,139
0,0,338,58,79,86
774,476,284,104,147,117
0,341,207,60,94,54
523,546,474,131,73,96
695,0,287,63,160,122
523,0,710,150,52,53
285,367,378,87,139,77
122,766,238,62,90,95
523,398,569,112,100,120
523,254,406,111,74,176
774,0,719,164,68,121
449,0,408,62,124,148
774,636,176,121,166,110
65,0,183,52,54,103
285,685,220,94,82,77
523,88,916,111,69,57
285,536,211,80,106,104
122,81,499,64,64,104
523,398,689,107,90,136
523,726,278,91,175,183
122,246,600,88,62,161
285,367,455,82,117,168
285,849,270,64,127,151
523,726,461,72,141,101
122,928,217,74,64,79
285,536,315,80,101,67
285,117,753,85,71,108
774,97,666,167,59,168
774,819,89,126,139,104
774,297,536,93,127,161
774,636,286,100,163,152
706,254,0,63,168,60
774,819,193,111,115,64
285,0,650,72,81,105
285,685,297,94,72,85
454,421,0,55,176,139
523,910,98,99,76,65
523,726,562,69,136,154
774,819,257,111,95,101
774,476,401,85,101,115
774,297,697,82,118,94
0,487,53,54,157,101
285,274,520,96,54,129
285,767,220,91,62,132
774,636,438,89,101,84
122,427,292,55,111,86
285,849,421,63,121,167
774,819,358,105,94,96
285,536,382,74,97,181
706,422,0,56,179,92
0,100,591,56,87,176
523,254,582,96,69,126
0,672,0,52,83,116
523,546,570,113,67,117
523,910,163,97,69,64
