0,0,0,354,386,372
354,0,0,390,276,358
354,276,0,379,375,248
0,0,372,280,323,365
0,386,0,306,365,295
354,0,358,368,263,339
354,276,248,367,318,266
354,651,0,334,286,276
0,386,295,305,283,304
354,276,514,288,306,294
0,0,737,268,322,262
0,751,0,306,239,306
354,651,276,296,285,260
0,386,599,268,268,302
354,0,697,307,254,265
744,0,0,251,306,261
744,0,261,232,290,293
354,651,536,286,274,238
744,306,0,251,254,287
354,651,774,285,254,234
0,751,306,277,236,257
0,751,563,269,208,290
744,560,0,239,290,234
744,306,287,249,240,269
744,0,554,225,279,254
744,560,234,226,278,246
744,306,556,235,217,300
744,560,480,226,223,303
354,276,808,212,281,215
744,0,808,212,205,211
744,560,783,154,182,178
0,751,853,179,182,153
744,306,856,167,180,159
744,850,0,166,167,163
744,850,163,150,155,182
744,850,345,141,147,166
0,386,901,178,164,117
744,850,511,114,140,173
354,937,0,166,84,165
744,850,684,93,127,161
0,669,295,163,81,143
0,550,901,169,93,119
163,669,295,140,75,177
520,937,0,113,86,182
0,669,438,135,78,158
0,323,372,167,59,168
354,937,165,126,81,161
744,850,845,92,119,148
179,751,853,82,117,168
354,0,962,159,178,56
354,594,248,175,56,157
529,594,248,184,52,159
280,0,372,70,134,160
163,669,472,111,74,176
280,134,372,69,136,154
642,276,514,75,117,163
513,0,962,141,183,55
744,205,808,161,61,144
566,276,808,76,145,126
642,393,514,69,146,137
520,937,182,86,86,182
661,0,697,55,176,139
642,276,677,74,97,181
280,0,532,63,121,167
178,386,901,63,160,122
280,134,526,64,127,151
910,850,0,71,172,100
566,421,808,62,160,122
280,134,677,62,124,148
898,560,783,72,141,101
179,868,853,77,89,142
911,306,856,65,155,96
280,270,372,64,116,128
280,0,699,58,98,166
0,669,596,131,73,96
744,560,961,140,119,55
354,937,326,111,76,107
0,669,692,113,67,117
167,323,372,88,62,161
280,270,500,56,87,176
661,0,836,54,157,101
163,669,648,96,69,126
642,276,858,71,78,146
642,393,651,59,134,102
566,276,934,69,140,79
354,937,433,91,72,115
163,669,774,91,62,132
0,323,540,96,54,129
520,937,364,85,71,108
910,850,100,63,168,60
898,560,884,72,81,105
167,323,533,57,62,171
280,134,825,59,92,105
566,421,930,60,131,70
178,546,901,62,90,95
642,393,753,55,111,86
280,0,865,52,83,116
354,178,962,151,57,57
898,701,783,65,76,99
744,205,952,147,57,58
513,183,962,111,69,57
0,669,809,69,64,97
0,669,906,64,64,104
354,937,548,91,68,67
744,679,961,119,59,59
96,323,540,52,53,150
280,134,930,58,79,86
520,937,472,74,64,79
163,669,906,66,56,99
167,323,704,54,60,94
0,323,669,52,54,103
354,594,405,75,56,65
