0,0,0,11,11,11
11,0,0,12,9,12
0,0,11,11,10,9
0,11,0,11,9,9
11,0,12,12,9,8
0,11,9,8,9,11
0,0,20,8,8,9
0,20,0,8,9,8
0,11,20,8,9,8
11,9,0,9,7,9
0,20,8,7,9,9
11,0,20,9,7,9
11,16,0,9,9,7
11,16,7,8,8,8
11,16,15,8,8,8
0,20,17,7,9,8
11,9,9,8,7,9
11,9,18,8,7,9
23,0,0,7,8,9
23,8,0,7,9,8
11,16,23,8,8,7
23,0,9,7,7,9
23,0,18,7,7,9
23,8,8,7,7,9
23,17,0,7,9,7
23,8,17,7,7,9
23,17,7,7,7,9
23,17,16,7,7,9
0,20,25,6,6,5
11,25,0,5,5,6
23,17,25,5,6,5
11,25,6,5,5,6
11,25,12,5,5,6
23,26,0,6,4,6
11,25,18,5,5,5
16,25,0,4,5,6
8,0,20,3,6,6
11,25,23,5,4,5
23,26,6,5,4,5
23,8,26,5,5,4
16,25,6,4,5,5
23,26,11,5,4,5
16,25,11,4,5,5
23,26,16,5,4,5
16,25,16,4,4,6
11,9,27,5,6,3
0,26,25,6,3,5
8,11,9,3,5,6
23,0,27,6,5,3
23,26,21,5,4,4
16,25,22,4,4,5
23,26,25,4,4,5
8,20,0,3,5,5
8,11,15,3,5,5
8,20,5,3,5,5
8,25,0,3,5,5
8,11,20,3,5,5
8,20,10,3,5,5
8,0,26,3,6,4
20,9,0,3,6,4
20,0,20,3,6,4
8,25,5,3,5,4
8,6,20,3,4,5
0,8,20,5,2,6
8,11,25,3,5,4
11,7,20,5,2,6
8,16,9,3,4,5
20,9,4,3,6,3
0,11,28,5,5,2
16,7,20,4,2,6
16,25,27,4,4,3
8,6,25,3,4,4
8,16,14,3,4,4
23,15,8,4,2,6
8,16,18,3,4,4
8,20,15,3,4,4
8,25,9,3,4,4
20,15,0,3,5,3
20,0,24,3,5,3
8,16,22,3,3,5
0,16,28,5,4,2
11,25,28,5,4,2
20,9,7,2,5,4
23,15,14,4,2,5
0,8,26,5,2,4
20,15,3,2,5,4
20,20,0,2,5,4
11,7,26,5,2,4
20,9,11,2,5,4
23,24,7,5,2,4
8,20,19,3,4,3
8,25,13,3,4,3
8,20,22,2,3,6
8,25,16,3,4,3
16,9,27,2,6,3
5,8,20,3,2,6
5,11,28,3,6,2
28,8,26,2,6,3
8,25,19,3,3,4
20,0,27,3,4,3
8,25,23,3,3,4
28,17,25,2,6,3
20,6,20,3,3,4
20,15,7,2,4,4
16,7,26,4,2,4
23,13,26,4,2,4
20,6,24,3,2,5
20,20,4,2,3,5
27,15,8,3,2,5
23,5,27,5,2,3
27,15,13,3,2,5
20,25,0,2,5,3
23,24,11,5,2,3
20,9,15,2,5,3
8,16,27,3,3,3
20,15,11,2,4,3
20,20,9,2,2,6
5,8,26,3,2,3
5,17,28,3,3,2
8,25,27,3,3,2
23,15,19,3,2,2
27,15,18,3,2,2
20,23,4,2,2,3
