0	0.8094	0.8094	49	4
1	0.8094	0.8094	195	2
2	0.8094	0.8094	196	5
3	0.8094	0.8079	152	4
4	0.8217	0.8217	5	5
5	0.8217	0.8217	79	1
6	0.8217	0.8217	95	0
7	0.8217	0.8217	158	4
8	0.8217	0.8154	28	3
9	0.8217	0.8154	142	5
10	0.8217	0.8154	64	4
11	0.8217	0.8154	157	5
12	0.8217	0.8154	123	0
13	0.8217	0.8143	191	5
14	0.8217	0.8143	118	1
15	0.8217	0.8143	199	1
16	0.8217	0.8143	34	3
17	0.8217	0.8143	37	1
18	0.8217	0.8143	88	0
19	0.8217	0.8156	156	2
20	0.8217	0.8141	150	4
21	0.8217	0.8141	69	2
22	0.8217	0.8141	141	5
23	0.8217	0.8152	189	5
24	0.8256	0.8256	16	5
25	0.8256	0.822	33	3
26	0.8256	0.822	106	5
27	0.8256	0.822	110	3
28	0.8256	0.822	9	5
29	0.8256	0.8233	164	5
30	0.8256	0.8233	204	4
31	0.8256	0.8224	43	4
32	0.8256	0.8157	5	1
33	0.836	0.836	10	5
34	0.8372	0.8372	177	3
35	0.8372	0.8372	51	0
36	0.8392	0.8392	153	1
37	0.8392	0.8377	50	3
38	0.8392	0.8377	70	2
39	0.8392	0.8377	59	4
40	0.8392	0.8377	24	5
41	0.8392	0.8335	174	3
42	0.8392	0.8231	9	2
43	0.8392	0.8231	136	1
44	0.8392	0.8141	10	3
45	0.8392	0.8141	29	2
46	0.8392	0.8141	56	5
47	0.8392	0.8141	91	5
48	0.8392	0.8141	103	3
49	0.8392	0.8141	75	2
50	0.8392	0.8141	162	0
51	0.8392	0.8141	14	3
52	0.8392	0.8141	150	0
53	0.8392	0.8132	172	1
54	0.8392	0.8132	149	5
55	0.8392	0.8141	45	4
56	0.8392	0.8141	141	0
57	0.8392	0.8155	165	5
58	0.8392	0.8155	199	3
59	0.8392	0.8168	160	3
60	0.8392	0.8146	111	5
61	0.8392	0.8146	170	1
62	0.8392	0.8183	88	4
63	0.8392	0.8196	163	5
64	0.8392	0.8196	168	1
65	0.8392	0.8277	19	4
66	0.8392	0.8277	0	4
67	0.8392	0.8277	200	0
68	0.8392	0.8277	190	2
69	0.8392	0.8277	178	5
70	0.8392	0.8299	112	2
71	0.8392	0.8299	96	0
72	0.8392	0.8239	82	2
73	0.8392	0.8226	158	1
74	0.843	0.843	8	2
75	0.843	0.843	195	5
76	0.843	0.843	151	4
77	0.843	0.843	193	5
78	0.8437	0.8437	43	4
79	0.8437	0.8437	14	5
80	0.8437	0.8437	62	5
81	0.8483	0.8483	91	2
82	0.8483	0.8483	173	2
83	0.8489	0.8489	139	5
84	0.8489	0.8489	14	4
85	0.8522	0.8522	15	3
86	0.8546	0.8546	154	4
87	0.8546	0.8546	19	0
88	0.8546	0.8546	78	4
89	0.8546	0.8532	173	5
90	0.8546	0.8349	5	3
91	0.8546	0.8349	177	2
92	0.8546	0.8349	77	1
93	0.8546	0.8327	18	1
94	0.8546	0.8327	178	0
95	0.8546	0.8327	178	0
96	0.8546	0.8327	55	5
97	0.8546	0.8327	133	3
98	0.8546	0.8327	197	0
