0,0,0,122,183,100
122,0,0,163,81,143
285,0,0,238,274,286
285,0,286,164,178,117
285,274,0,169,93,119
122,81,0,140,114,173
285,0,403,160,134,70
523,0,0,251,254,287
285,178,286,161,90,165
0,0,100,104,69,101
122,195,0,137,146,69
523,254,0,236,277,257
122,341,0,129,181,158
523,254,257,217,262,278
0,183,0,105,92,59
0,275,0,88,172,168
0,275,168,60,131,70
0,447,0,84,158,169
774,0,0,238,277,243
122,195,69,118,145,138
523,0,287,217,251,269
0,69,100,94,111,161
285,367,0,155,96,65
523,0,556,183,144,114
122,341,158,90,173,92
0,69,261,76,103,118
523,531,0,235,234,234
0,0,201,57,57,151
122,522,0,122,151,135
0,183,59,75,81,86
122,0,143,135,78,158
523,254,535,217,235,300
285,463,0,148,175,115
285,0,473,149,112,132
523,0,670,172,71,100
523,531,234,159,180,167
122,673,0,120,164,75
122,837,0,116,184,107
285,274,119,166,92,102
285,274,221,148,92,119
122,81,173,85,99,99
122,522,135,122,83,99
523,765,0,159,151,183
774,0,243,218,275,304
0,605,0,84,165,166
523,254,835,157,167,112
122,673,75,99,161,154
523,531,401,156,145,100
285,178,451,130,82,128
285,463,115,125,174,163
774,277,0,222,279,251
122,0,301,115,72,91
523,144,556,164,105,108
774,0,547,182,63,67
774,277,251,180,97,91
0,770,0,75,177,140
285,638,0,127,174,176
774,556,0,178,109,139
523,144,664,162,91,112
449,0,286,54,185,53
122,195,207,99,135,93
285,367,65,145,76,126
0,605,166,62,162,111
774,63,547,163,75,117
285,638,176,127,132,130
0,183,145,66,56,99
0,69,379,75,90,89
774,374,251,161,179,133
0,447,169,81,121,88
0,69,468,67,68,91
122,341,250,82,173,154
285,0,605,134,59,102
0,275,238,59,119,59
122,837,107,114,158,160
285,463,278,102,165,151
774,277,342,177,94,72
0,447,257,73,112,145
774,665,0,168,168,133
285,812,0,96,182,171
0,605,277,62,122,160
523,144,776,161,81,126
523,0,770,161,61,144
122,837,267,114,153,81
0,275,297,56,79,116
122,195,300,89,77,142
122,673,229,90,132,180
122,837,348,101,90,78
774,665,133,166,163,167
774,374,384,150,155,182
523,765,183,148,126,123
285,274,340,146,71,78
0,770,140,57,147,58
774,833,0,165,184,142
774,833,142,153,170,152
774,665,300,156,154,97
285,812,171,86,182,86
122,522,234,107,76,111
0,275,413,56,75,65
774,833,294,128,168,89
774,138,547,163,132,162
122,341,404,81,104,98
285,463,429,100,158,116
285,638,306,122,110,146
122,605,135,116,64,128
523,254,947,98,166,58
122,0,392,92,55,151
774,0,614,175,56,157
523,531,501,139,140,121
122,81,272,79,58,86
523,765,306,147,117,104
122,522,345,94,54,60
774,138,709,146,130,122
122,673,409,73,131,96
454,274,0,63,160,122
449,0,339,52,150,53
523,916,0,139,87,77
523,531,622,117,120,177
0,447,402,62,90,95
285,463,545,100,120,112
285,812,257,74,111,176
523,71,670,164,68,121
285,178,579,124,62,148
774,374,566,110,121,166
0,605,437,54,103,52
523,765,410,128,98,170
122,195,442,82,77,94
774,665,397,155,129,132
0,947,0,57,69,111
285,638,452,106,80,104
0,69,559,64,64,104
523,531,799,107,90,136
122,605,263,88,62,161
285,463,657,82,117,168
122,673,505,64,127,151
285,367,191,141,72,101
122,195,536,64,74,79
122,837,426,101,67,80
285,812,433,71,108,85
774,556,139,168,59,167
774,833,383,126,139,104
523,71,791,152,68,166
523,144,902,154,80,74
774,277,414,161,93,127
774,138,831,143,125,127
0,69,663,63,60,168
122,673,656,64,111,115
285,0,707,119,55,140
285,463,825,81,105,72
122,341,502,72,94,85
285,274,418,139,55,176
122,837,506,99,65,76
682,531,234,69,136,154
774,665,529,135,125,120
523,765,580,111,95,101
523,916,77,101,85,115
774,374,732,94,118,82
122,927,348,101,54,157
285,367,292,129,54,96
122,445,404,79,69,140
454,274,122,62,132,91
285,812,518,70,107,163
523,916,192,89,84,101
774,277,541,147,88,112
774,665,649,111,114,162
0,770,198,55,111,86
774,833,487,116,136,103
774,374,814,94,105,96
285,59,605,134,53,75
774,833,590,108,129,154
285,638,556,97,74,181
454,434,0,56,179,92
682,765,0,61,184,140
454,434,92,56,176,87
774,833,744,96,126,69
774,277,653,142,79,142
122,341,587,66,83,167
523,711,234,159,52,184
285,178,727,116,52,83
774,665,811,86,113,182
682,531,388,67,113,117
454,613,0,56,159,178
122,195,615,64,69,97
774,138,958,141,82,63
