0,0,0,354,386,372
354,0,0,390,276,358
354,276,0,379,375,248
0,0,372,323,365,280
0,386,0,306,365,295
354,0,358,368,263,339
354,276,248,367,318,266
354,651,0,334,286,276
0,0,652,305,283,304
0,386,295,288,306,294
0,386,589,286,289,285
744,0,0,268,322,262
0,751,0,306,239,306
354,276,514,296,285,260
354,651,276,268,268,302
354,0,697,307,254,265
744,0,262,251,306,261
744,322,0,232,290,293
744,0,523,238,274,286
354,651,578,251,254,287
354,276,774,289,253,250
0,751,306,277,236,257
0,751,563,269,208,290
744,322,293,226,278,246
744,612,0,226,223,303
744,322,539,215,212,281
744,0,809,212,205,211
744,612,303,154,182,178
0,751,853,179,182,153
354,651,865,167,180,159
744,835,0,167,166,163
744,322,820,151,159,183
744,612,481,150,155,182
744,835,163,153,152,170
0,386,874,161,179,133
744,612,663,141,147,166
744,835,333,114,140,173
744,612,829,139,109,178
161,386,874,107,178,136
354,937,0,166,84,165
0,565,874,154,108,129
744,835,506,93,127,161
0,283,652,163,81,143
163,283,652,140,75,177
0,283,795,152,68,166
0,692,295,167,59,168
520,937,0,126,81,161
744,835,667,92,119,148
179,751,853,82,117,168
354,937,165,142,79,142
0,692,463,159,56,178
0,0,956,184,140,61
354,594,248,175,56,157
529,594,248,184,52,159
650,276,514,70,134,160
521,651,865,75,164,120
163,283,829,111,74,176
650,410,514,69,154,136
744,835,815,75,117,163
354,0,962,141,183,55
354,831,865,161,61,144
650,410,650,69,146,137
744,205,809,164,68,121
661,0,697,55,176,139
161,564,874,107,90,136
622,651,276,63,121,167
744,534,539,184,57,119
622,772,276,63,160,122
650,276,674,64,127,151
898,612,303,71,172,100
622,772,398,62,160,122
650,276,825,62,124,148
179,868,853,77,89,142
650,410,787,65,96,155
895,322,820,64,116,128
622,651,443,58,98,166
911,835,0,56,179,92
354,937,307,131,73,96
0,140,956,140,119,55
520,937,161,111,76,107
354,937,403,113,67,117
520,937,268,88,62,161
622,651,609,56,87,176
661,0,836,54,157,101
184,0,956,111,115,64
521,815,865,71,78,146
622,772,520,59,134,102
184,115,956,92,151,55
354,937,520,91,62,132
167,692,295,96,54,129
495,0,962,63,168,60
558,0,962,62,171,57
622,772,622,59,105,92
898,612,403,60,131,70
895,438,820,62,90,95
911,835,92,55,111,86
661,176,697,52,83,116
0,283,961,151,57,57
354,183,962,111,69,57
744,205,930,91,67,68
0,692,641,150,52,53
622,772,714,58,79,86
354,594,405,66,56,99
650,410,942,60,94,54
167,692,424,52,54,103
420,594,405,75,56,65
