0	0.8056	0.8022	89	4
1	0.8056	0.8009	169	2
2	0.8056	0.8009	53	5
3	0.8056	0.799	117	4
4	0.8056	0.799	38	4
5	0.827	0.827	3	2
6	0.827	0.827	70	0
7	0.827	0.827	164	0
8	0.827	0.827	94	5
9	0.827	0.827	139	0
10	0.8352	0.8352	43	2
11	0.8352	0.8352	48	0
12	0.8352	0.8276	11	3
13	0.8352	0.8276	165	0
14	0.8352	0.8285	147	3
15	0.8352	0.829	83	3
16	0.8352	0.829	171	2
17	0.8352	0.829	143	0
18	0.8352	0.8282	53	2
19	0.8352	0.8282	187	0
20	0.8352	0.8282	87	0
21	0.8352	0.8295	72	5
22	0.8352	0.8295	5	0
23	0.8352	0.8295	171	4
24	0.8352	0.8295	186	3
25	0.8352	0.8204	10	4
26	0.8352	0.8204	71	5
27	0.8352	0.8204	91	0
28	0.8352	0.8232	92	4
29	0.8352	0.823	64	4
30	0.8352	0.8298	23	3
31	0.8352	0.8289	20	3
32	0.8352	0.8289	59	2
33	0.8352	0.8289	103	5
34	0.8352	0.8289	70	4
35	0.8352	0.8301	175	5
36	0.8352	0.831	198	3
37	0.8352	0.831	120	0
38	0.839	0.839	10	1
39	0.839	0.839	24	5
40	0.839	0.839	145	0
41	0.839	0.839	30	0
42	0.839	0.8373	126	4
43	0.839	0.8373	43	5
44	0.839	0.8373	186	4
45	0.839	0.8373	133	3
46	0.839	0.8373	33	1
47	0.839	0.8373	1	5
48	0.839	0.8218	12	4
49	0.839	0.8225	137	3
50	0.839	0.8243	122	5
51	0.839	0.8243	92	1
52	0.839	0.8243	143	0
53	0.839	0.8229	152	4
54	0.839	0.8237	63	2
55	0.839	0.8237	200	1
56	0.839	0.826	114	2
57	0.839	0.826	2	0
58	0.839	0.826	76	5
59	0.839	0.826	186	3
60	0.839	0.826	52	3
61	0.839	0.8132	17	4
62	0.839	0.8273	11	1
63	0.839	0.8287	169	4
64	0.839	0.8251	114	4
65	0.839	0.8251	203	1
66	0.839	0.8247	125	3
67	0.839	0.8247	73	5
68	0.839	0.8282	115	5
69	0.839	0.8282	96	3
70	0.839	0.8282	198	2
71	0.839	0.8282	129	3
72	0.839	0.8282	142	2
73	0.8437	0.8437	5	4
74	0.8437	0.8437	37	5
75	0.8437	0.8437	110	0
76	0.8437	0.8437	190	0
77	0.8437	0.8437	64	0
78	0.8437	0.8437	156	4
79	0.8437	0.8437	30	2
80	0.8437	0.8383	49	5
81	0.8513	0.8513	47	3
82	0.8513	0.8513	84	4
83	0.8513	0.8513	115	0
84	0.8513	0.8513	0	0
85	0.8524	0.8524	110	2
86	0.8524	0.8524	96	2
87	0.8524	0.8524	128	4
88	0.8524	0.8524	193	3
89	0.8524	0.8524	202	3
90	0.8524	0.8524	49	0
91	0.8524	0.8505	122	3
92	0.8524	0.8434	29	5
93	0.8524	0.8363	60	3
94	0.8524	0.8307	49	1
95	0.8524	0.8307	21	4
96	0.8524	0.8307	163	0
97	0.8524	0.8304	64	5
98	0.8524	0.8304	39	5
