0	0.8073	0.8073	99	4
1	0.8073	0.8073	196	2
2	0.8161	0.8161	1	4
3	0.8161	0.8161	9	0
4	0.8161	0.8161	174	0
5	0.8161	0.8156	67	1
6	0.8161	0.8156	196	5
7	0.8161	0.8156	203	4
8	0.8161	0.8144	178	1
9	0.8161	0.8126	140	5
10	0.8203	0.8203	11	2
11	0.8274	0.8274	34	2
12	0.8274	0.8274	178	2
13	0.8274	0.8274	205	1
14	0.8274	0.8274	133	0
15	0.8274	0.8274	39	1
16	0.8274	0.822	19	2
17	0.8274	0.822	75	2
18	0.8274	0.8243	20	5
19	0.8274	0.8243	70	3
20	0.8274	0.8255	177	3
21	0.8274	0.8255	78	2
22	0.8274	0.8269	160	2
23	0.8274	0.8269	38	0
24	0.8274	0.8269	35	0
25	0.8274	0.8269	95	1
26	0.8274	0.8263	87	4
27	0.8274	0.8263	194	0
28	0.8274	0.8252	112	3
29	0.8274	0.827	124	3
30	0.8274	0.821	142	4
31	0.8304	0.8304	98	4
32	0.8304	0.8304	179	0
33	0.8304	0.8293	41	3
34	0.8304	0.8293	124	3
35	0.8304	0.8275	134	5
36	0.8304	0.8275	187	0
37	0.8304	0.8275	202	2
38	0.8304	0.8275	203	4
39	0.8304	0.8301	116	2
40	0.8304	0.8235	51	5
41	0.8391	0.8391	7	3
42	0.8409	0.8409	140	5
43	0.8409	0.8409	177	2
44	0.8409	0.8409	84	1
45	0.8409	0.8409	184	2
46	0.8409	0.8409	74	4
47	0.8409	0.8409	198	0
48	0.8409	0.8391	29	4
49	0.841	0.841	122	4
50	0.841	0.8399	44	3
51	0.841	0.8399	102	3
52	0.8413	0.8413	85	3
53	0.8413	0.8413	73	2
54	0.8413	0.8413	148	3
55	0.8437	0.8437	26	5
56	0.8437	0.8437	9	0
57	0.8437	0.8411	66	4
58	0.8437	0.8424	163	5
59	0.8437	0.8164	3	5
60	0.8437	0.8027	37	4
61	0.8437	0.8113	37	2
62	0.8437	0.8113	133	0
63	0.8437	0.8113	110	0
64	0.8437	0.8113	14	5
65	0.8437	0.8104	59	1
66	0.8437	0.8384	22	4
67	0.8437	0.8384	48	3
68	0.8437	0.8371	82	2
69	0.8437	0.8371	34	0
70	0.8437	0.8371	116	2
71	0.8437	0.8371	138	5
72	0.8437	0.8371	25	0
73	0.8437	0.8374	92	1
74	0.8437	0.8371	92	1
75	0.8437	0.8318	47	1
76	0.8437	0.8318	136	3
77	0.8437	0.8318	115	2
78	0.8437	0.8318	84	0
79	0.8437	0.8325	201	1
80	0.8437	0.8371	6	1
81	0.8437	0.8395	67	4
82	0.8437	0.8389	46	4
83	0.8437	0.8389	151	1
84	0.8437	0.8389	188	3
85	0.8437	0.8389	80	2
86	0.8437	0.8389	150	5
87	0.8437	0.8389	79	4
88	0.8437	0.8286	28	1
89	0.8437	0.8306	47	3
90	0.8437	0.8329	146	1
91	0.8437	0.8329	142	5
92	0.8437	0.8329	149	0
93	0.8437	0.8329	132	2
94	0.8437	0.8355	54	4
95	0.8437	0.837	51	1
96	0.8437	0.837	88	5
97	0.8447	0.8447	16	2
98	0.8447	0.8447	28	5
