0,0,0,386,372,354
386,0,0,390,276,358
0,372,0,379,375,248
0,0,354,323,365,280
0,0,634,306,365,295
0,372,248,368,263,339
386,276,0,367,318,266
0,747,0,334,276,286
386,276,266,283,305,304
386,594,0,306,294,288
386,594,288,286,285,289
776,0,0,239,306,306
0,372,587,285,260,296
0,747,286,302,268,268
0,747,554,254,265,307
386,0,358,261,251,306
386,276,570,274,286,238
386,0,664,253,250,289
776,0,306,218,304,275
776,306,0,236,289,263
386,594,577,272,252,254
776,306,263,236,277,257
776,0,581,208,290,269
776,595,0,225,279,254
776,306,520,235,217,300
776,595,254,222,253,238
776,595,492,212,215,281
386,276,808,205,211,212
386,594,831,182,154,178
0,747,861,182,179,153
776,0,850,167,180,159
776,306,820,163,167,166
776,595,773,159,151,183
647,0,358,127,174,176
0,372,883,176,181,120
386,888,0,155,134,174
776,874,0,147,147,163
776,874,163,147,141,166
647,0,534,117,164,178
0,635,248,171,96,182
171,635,248,167,112,157
0,0,929,175,183,91
541,888,0,135,130,165
386,888,174,155,130,134
647,0,712,105,148,170
568,594,831,88,168,172
171,635,405,165,97,158
541,888,165,124,116,174
386,888,308,151,122,135
776,180,850,154,99,161
0,635,430,154,85,184
171,635,563,165,90,161
386,888,443,139,121,140
776,874,329,146,130,122
669,276,266,84,166,165
541,888,339,107,116,184
776,874,451,143,127,125
171,635,724,158,84,169
647,174,358,122,100,183
386,888,583,121,110,166
0,183,929,173,154,82
776,874,576,130,127,132
776,874,708,129,108,154
386,748,831,170,98,128
175,0,929,127,161,93
285,372,587,81,163,143
176,372,883,105,164,108
541,888,523,100,116,158
647,0,882,104,126,139
175,161,929,113,182,86
776,874,862,124,96,148
182,747,861,68,166,152
541,888,681,94,111,161
285,372,730,78,135,158
386,0,953,168,167,59
0,926,861,161,81,126
386,888,749,116,103,136
0,635,614,142,79,142
647,174,541,91,97,180
323,0,354,56,178,159
386,487,808,184,52,159
0,635,756,134,70,160
0,553,883,164,75,120
669,276,431,69,154,136
647,174,721,90,92,173
323,178,354,55,183,141
692,594,0,61,144,161
171,635,893,145,76,126
669,442,266,82,130,128
541,888,842,86,86,182
776,523,520,176,55,139
669,276,567,63,121,167
386,888,885,93,99,135
776,746,773,151,64,127
669,442,394,70,107,163
591,276,808,62,160,122
939,306,820,72,177,94
591,436,808,62,124,148
669,276,734,62,111,162
923,874,0,72,141,101
176,536,883,99,83,122
285,535,587,77,89,142
182,913,861,65,96,155
776,595,956,128,116,64
323,0,513,56,92,179
323,178,495,55,119,140
386,167,953,167,83,66
285,372,888,76,107,111
692,738,0,56,176,87
923,874,101,69,126,96
776,746,900,111,64,115
692,594,161,59,134,102
776,523,659,151,55,92
669,442,557,62,91,132
939,306,914,63,141,82
0,635,916,101,69,104
323,178,635,54,96,129
554,0,953,60,168,63
285,535,729,62,57,171
647,174,894,75,90,89
568,762,831,77,82,94
669,442,689,60,70,131
386,748,959,134,75,53
323,0,692,53,54,185
323,92,513,55,86,111
776,523,751,83,52,116
591,276,930,57,151,57
568,762,925,69,64,97
923,874,197,64,104,64
692,594,263,59,59,119
386,487,967,150,52,53
923,874,261,64,79,74
285,535,900,60,54,94
