0	0.865	0.865	18	0
1	0.865	0.865	44	5
2	0.865	0.865	31	1
3	0.865	0.865	30	0
4	0.865	0.865	9	5
5	0.865	0.865	14	1
6	0.865	0.865	42	5
7	0.865	0.865	21	4
8	0.865	0.865	0	0
9	0.865	0.865	48	2
10	0.865	0.862	20	5
11	0.865	0.862	7	2
12	0.865	0.862	35	5
13	0.865	0.862	13	5
14	0.865	0.862	24	5
15	0.865	0.856	36	3
16	0.865	0.856	49	5
17	0.865	0.856	21	1
18	0.865	0.856	28	0
19	0.865	0.856	25	5
20	0.865	0.856	6	2
21	0.865	0.856	46	2
22	0.865	0.856	46	0
23	0.865	0.856	24	5
24	0.865	0.856	10	3
25	0.865	0.856	41	4
26	0.865	0.856	47	4
27	0.865	0.856	39	2
28	0.865	0.856	0	2
29	0.88	0.88	14	3
30	0.88	0.729	3	3
31	0.88	0.729	33	1
32	0.88	0.729	14	4
33	0.88	0.729	18	5
34	0.88	0.729	30	0
35	0.88	0.729	11	5
36	0.88	0.729	30	0
37	0.88	0.729	14	5
38	0.88	0.877	3	4
39	0.883	0.883	23	3
40	0.883	0.883	23	2
41	0.883	0.883	39	5
42	0.883	0.883	8	5
43	0.883	0.883	30	1
44	0.883	0.883	7	0
45	0.883	0.883	15	0
46	0.883	0.883	42	4
47	0.883	0.883	44	2
48	0.883	0.883	44	4
49	0.883	0.883	8	0
50	0.883	0.883	41	3
51	0.883	0.883	13	0
52	0.883	0.883	17	5
53	0.883	0.883	9	5
54	0.883	0.856	20	5
55	0.883	0.856	16	1
56	0.883	0.856	1	4
57	0.883	0.856	10	3
58	0.883	0.856	44	4
59	0.883	0.711	3	2
60	0.883	0.711	9	0
61	0.883	0.711	40	3
62	0.883	0.711	42	0
63	0.883	0.838	3	4
64	0.883	0.838	8	4
65	0.883	0.838	2	2
66	0.883	0.828	27	2
67	0.883	0.828	37	5
68	0.883	0.828	8	4
69	0.883	0.828	29	1
70	0.883	0.828	37	4
71	0.883	0.828	46	1
72	0.883	0.828	36	5
73	0.883	0.828	1	0
74	0.883	0.828	32	1
75	0.883	0.828	33	0
76	0.883	0.828	32	4
77	0.883	0.828	48	4
78	0.883	0.828	40	4
79	0.883	0.828	13	1
80	0.883	0.828	43	2
81	0.883	0.828	39	3
82	0.883	0.828	42	5
83	0.883	0.828	40	4
84	0.883	0.828	1	1
85	0.883	0.828	25	0
86	0.883	0.828	8	4
87	0.883	0.828	33	3
88	0.883	0.828	9	3
89	0.883	0.828	44	4
90	0.883	0.828	6	0
91	0.883	0.828	7	5
92	0.883	0.828	7	5
93	0.883	0.828	39	4
94	0.883	0.828	20	0
95	0.883	0.828	6	2
96	0.883	0.828	22	2
97	0.883	0.828	21	1
98	0.883	0.828	47	1
