0	0.877	0.877	29	2
1	0.877	0.877	43	2
2	0.877	0.877	46	3
3	0.877	0.877	16	4
4	0.877	0.877	46	2
5	0.877	0.859	40	4
6	0.877	0.877	1	1
7	0.877	0.877	12	3
8	0.877	0.877	40	5
9	0.877	0.85	37	4
10	0.877	0.877	8	2
11	0.877	0.877	49	5
12	0.877	0.877	13	2
13	0.877	0.877	37	0
14	0.877	0.877	44	1
15	0.877	0.837	38	2
16	0.877	0.847	31	5
17	0.877	0.877	16	1
18	0.877	0.877	37	5
19	0.877	0.877	45	3
20	0.877	0.825	27	3
21	0.88	0.88	21	3
22	0.88	0.88	35	2
23	0.88	0.88	24	1
24	0.88	0.88	37	3
25	0.88	0.88	15	0
26	0.88	0.88	2	0
27	0.88	0.88	28	0
28	0.88	0.88	24	5
29	0.88	0.88	8	2
30	0.88	0.88	40	1
31	0.88	0.88	46	4
32	0.88	0.88	37	1
33	0.88	0.88	3	0
34	0.88	0.88	49	0
35	0.88	0.88	45	4
36	0.88	0.88	6	0
37	0.88	0.88	8	3
38	0.88	0.88	1	1
39	0.886	0.886	14	4
40	0.886	0.886	50	2
41	0.886	0.886	16	1
42	0.886	0.886	47	4
43	0.886	0.886	21	2
44	0.886	0.886	19	1
45	0.886	0.886	37	5
46	0.886	0.886	40	2
47	0.886	0.886	41	1
48	0.886	0.846	38	4
49	0.886	0.886	46	2
50	0.886	0.886	22	2
51	0.886	0.886	15	4
52	0.886	0.886	36	2
53	0.886	0.886	46	5
54	0.886	0.886	50	0
55	0.886	0.886	5	0
56	0.886	0.886	31	2
57	0.886	0.886	24	1
58	0.886	0.886	51	3
59	0.886	0.886	39	5
60	0.886	0.886	45	3
61	0.886	0.886	37	4
62	0.886	0.886	16	0
63	0.886	0.886	2	4
64	0.886	0.886	17	5
65	0.886	0.886	41	1
66	0.886	0.886	22	5
67	0.886	0.886	18	3
68	0.886	0.886	9	3
69	0.886	0.886	30	2
70	0.886	0.886	43	3
71	0.886	0.886	26	2
72	0.886	0.886	4	3
73	0.886	0.886	12	2
74	0.886	0.886	48	2
75	0.886	0.886	13	0
76	0.886	0.886	50	5
77	0.886	0.886	26	5
78	0.886	0.886	33	3
79	0.886	0.886	18	4
80	0.886	0.886	21	1
81	0.886	0.886	30	0
82	0.886	0.886	10	4
83	0.886	0.886	37	4
84	0.886	0.886	2	5
85	0.886	0.886	6	2
86	0.886	0.886	0	1
87	0.886	0.886	7	2
88	0.886	0.886	4	2
89	0.886	0.874	35	4
90	0.886	0.886	41	3
91	0.886	0.886	40	5
92	0.892	0.892	35	4
93	0.892	0.892	17	3
94	0.892	0.892	20	3
95	0.892	0.892	49	3
96	0.892	0.88	14	5
97	0.892	0.892	1	3
98	0.892	0.892	47	2
