0	0.7119	0.7119	212	0
1	0.7278	0.7278	35	3
2	0.7278	0.7269	196	2
3	0.7278	0.7265	240	4
4	0.7278	0.7268	209	1
5	0.7278	0.7268	161	5
6	0.7278	0.7268	166	0
7	0.7278	0.727	76	1
8	0.7278	0.7244	78	2
9	0.7278	0.7251	208	5
10	0.7278	0.7255	143	3
11	0.7278	0.7255	239	2
12	0.7284	0.7284	0	4
13	0.7284	0.727	126	4
14	0.7284	0.727	205	0
15	0.7284	0.727	58	2
16	0.7284	0.7267	53	5
17	0.7284	0.7275	134	4
18	0.7284	0.7245	1	1
19	0.7284	0.7245	164	0
20	0.7284	0.7224	28	2
21	0.7284	0.7221	82	4
22	0.7284	0.7223	50	1
23	0.7284	0.7208	160	5
24	0.7284	0.7208	215	4
25	0.7284	0.7208	224	1
26	0.7284	0.722	165	3
27	0.7284	0.7221	71	1
28	0.7284	0.7268	14	4
29	0.7284	0.7268	159	0
30	0.7284	0.7268	241	1
31	0.7284	0.7273	228	4
32	0.7284	0.7102	17	1
33	0.7284	0.7102	174	4
34	0.7284	0.7112	156	3
35	0.7284	0.7112	60	0
36	0.7284	0.7109	183	4
37	0.7284	0.7109	212	1
38	0.7284	0.7112	56	1
39	0.7284	0.7112	65	4
40	0.7284	0.7092	14	3
41	0.7284	0.7092	226	0
42	0.7284	0.7092	65	5
43	0.7284	0.7092	197	3
44	0.7284	0.7092	173	1
45	0.7284	0.7092	158	1
46	0.7284	0.7095	163	3
47	0.7284	0.7095	44	5
48	0.7284	0.7103	105	3
49	0.7284	0.7103	180	0
50	0.7284	0.7103	128	5
51	0.7284	0.7103	89	1
52	0.7284	0.7109	121	5
53	0.7284	0.7109	148	5
54	0.7284	0.7109	200	0
55	0.7284	0.7135	16	5
56	0.7284	0.714	103	5
57	0.7284	0.717	6	2
58	0.7284	0.7149	71	4
59	0.7284	0.7149	103	1
60	0.7284	0.7149	101	0
61	0.7284	0.7149	247	2
62	0.7284	0.7149	245	5
63	0.7284	0.7149	90	0
64	0.7284	0.716	129	5
65	0.7284	0.716	203	3
66	0.7284	0.7162	111	1
67	0.7284	0.7162	68	0
68	0.7284	0.7162	42	3
69	0.7284	0.7162	152	2
70	0.7284	0.7166	76	4
71	0.7284	0.7157	190	3
72	0.7284	0.7157	44	4
73	0.7284	0.7157	228	4
74	0.7284	0.7158	137	4
75	0.7284	0.7159	158	3
76	0.7284	0.7161	60	3
77	0.7284	0.7161	150	2
78	0.7284	0.7165	241	5
79	0.7284	0.7165	66	3
80	0.7284	0.7156	129	2
81	0.7284	0.7156	112	5
82	0.7284	0.7154	60	2
83	0.7284	0.7154	111	0
84	0.7284	0.7155	143	5
85	0.7284	0.7155	66	3
86	0.7284	0.7155	52	0
87	0.7284	0.7155	214	3
88	0.7284	0.717	93	2
89	0.7284	0.7196	51	1
90	0.7284	0.7196	249	3
91	0.7284	0.7194	152	4
92	0.7284	0.7201	73	1
93	0.7284	0.7201	83	5
94	0.7284	0.7206	162	5
95	0.7284	0.7206	33	1
96	0.7284	0.7206	98	0
97	0.7284	0.7206	216	5
98	0.7284	0.7221	92	5
99	0.7284	0.7228	99	4
100	0.7284	0.7195	73	4
101	0.7284	0.7195	58	3
102	0.7284	0.7195	118	0
103	0.7284	0.7197	97	1
104	0.7284	0.7197	173	0
105	0.7284	0.7272	1	3
106	0.7284	0.7272	192	0
107	0.7284	0.7275	143	5
108	0.7284	0.7275	207	4
109	0.7284	0.7275	144	0
110	0.7284	0.7275	39	3
