0,0,0,354,386,372
354,0,0,390,276,358
354,276,0,379,375,248
0,0,372,323,365,280
354,276,248,365,306,295
354,0,358,368,263,339
354,651,0,367,318,266
0,386,0,334,286,276
0,0,652,305,283,304
0,672,0,306,294,288
0,386,276,289,286,285
744,0,0,268,322,262
0,672,288,306,239,306
354,276,543,296,285,260
0,386,561,268,268,302
354,651,266,293,304,240
354,0,697,307,254,265
744,0,262,251,306,261
354,651,506,293,290,232
354,651,738,238,274,286
744,322,0,251,254,287
0,672,594,277,236,257
744,0,523,239,290,234
744,322,287,249,240,269
744,576,0,243,277,238
354,276,803,278,262,217
744,0,757,226,278,246
744,322,556,235,217,300
744,576,238,226,223,303
744,576,541,215,212,281
744,576,822,154,182,178
0,386,863,179,182,153
0,672,851,167,180,159
744,853,0,166,167,163
744,853,163,151,159,183
744,322,856,184,142,165
744,853,346,150,155,182
744,853,528,141,147,166
167,672,851,96,182,171
744,853,694,114,140,173
0,283,652,163,81,143
163,283,652,140,75,177
744,853,867,104,126,139
179,386,863,86,182,113
0,0,956,152,166,68
354,582,248,168,59,167
0,283,795,142,79,142
354,0,962,159,178,56
0,966,0,175,56,157
0,911,288,184,52,159
647,651,266,70,134,160
163,283,829,111,74,176
650,276,543,69,136,154
910,853,0,75,117,163
152,0,956,141,183,55
0,568,863,161,61,144
650,412,543,69,146,137
522,582,248,164,68,121
661,0,697,55,176,139
910,853,163,74,97,181
650,276,697,63,121,167
744,464,856,184,57,119
647,785,266,63,160,122
647,651,426,64,127,151
647,785,388,62,160,122
910,853,344,72,94,177
650,412,680,62,124,148
522,582,369,162,62,111
647,651,577,64,116,128
650,412,828,58,98,166
898,576,822,56,179,92
513,0,962,140,119,55
910,853,521,66,83,167
522,582,480,88,62,161
647,651,705,56,87,176
661,0,836,54,157,101
0,166,956,111,115,64
179,568,863,71,78,146
513,119,962,102,134,59
0,283,937,140,79,69
152,183,956,141,82,63
175,966,0,96,54,129
650,276,864,59,105,92
647,785,510,60,131,70
0,966,157,75,53,134
592,651,738,54,185,53
647,785,580,55,111,86
184,911,288,116,52,83
354,178,962,151,57,57
354,582,415,147,57,58
354,582,473,111,57,69
910,853,688,64,64,104
175,966,129,52,53,150
75,966,157,99,56,66
0,852,851,52,54,103
75,966,223,75,56,65
