0	0.4606	0.4606	167	2
1	0.4683	0.4683	134	1
2	0.469	0.469	159	2
3	0.469	0.469	184	0
4	0.473	0.473	76	3
5	0.473	0.4605	58	3
6	0.473	0.4605	192	5
7	0.473	0.4605	136	5
8	0.473	0.4605	49	1
9	0.473	0.4605	102	1
10	0.4815	0.4815	16	5
11	0.4885	0.4885	121	3
12	0.4885	0.4885	134	2
13	0.4885	0.4694	35	3
14	0.4885	0.4694	15	0
15	0.4885	0.4694	144	0
16	0.4885	0.4694	4	1
17	0.4885	0.4694	98	2
18	0.4885	0.4694	125	4
19	0.4885	0.4694	132	0
20	0.4957	0.4957	22	3
21	0.4957	0.4957	35	0
22	0.4957	0.4957	193	4
23	0.4957	0.4957	112	1
24	0.4957	0.4957	99	2
25	0.4957	0.4957	51	4
26	0.4957	0.4957	7	0
27	0.4957	0.4957	180	5
28	0.4957	0.4957	154	0
29	0.5016	0.5016	120	1
30	0.5016	0.4942	42	1
31	0.5016	0.4942	200	1
32	0.5016	0.4942	187	1
33	0.5016	0.4942	128	3
34	0.5016	0.4942	87	1
35	0.5016	0.4942	52	2
36	0.5016	0.4942	135	2
37	0.5086	0.5086	45	2
38	0.5086	0.5086	145	3
39	0.5197	0.5197	142	5
40	0.5197	0.5179	193	5
41	0.5197	0.479	22	3
42	0.5197	0.479	182	5
43	0.5197	0.4645	11	5
44	0.5197	0.479	87	3
45	0.5197	0.479	127	3
46	0.5197	0.479	49	2
47	0.5197	0.4756	175	4
48	0.5197	0.4612	141	5
49	0.5197	0.452	34	4
50	0.5197	0.4612	39	5
51	0.5197	0.4612	171	1
52	0.5197	0.4612	44	5
53	0.5197	0.4763	14	3
54	0.5197	0.4856	180	2
55	0.5197	0.4856	47	1
56	0.5197	0.4856	69	4
57	0.5197	0.4856	71	1
58	0.5197	0.4856	38	2
59	0.5197	0.4856	72	5
60	0.5197	0.4696	28	4
61	0.5197	0.4696	42	5
62	0.5197	0.4696	139	4
63	0.5197	0.4696	35	1
64	0.5197	0.4696	120	2
65	0.5197	0.466	151	4
66	0.5197	0.4699	70	5
67	0.5197	0.4699	133	0
68	0.5197	0.4699	15	5
69	0.5197	0.4699	81	0
70	0.5197	0.4699	186	2
71	0.5197	0.4502	8	5
72	0.5197	0.4502	64	2
73	0.5197	0.4502	50	2
74	0.5197	0.4994	1	3
75	0.5197	0.4994	129	1
76	0.5197	0.4994	120	1
77	0.5197	0.4994	124	2
78	0.5197	0.4994	145	5
79	0.5197	0.4994	104	3
80	0.5197	0.4994	136	4
81	0.5197	0.4911	2	2
82	0.5197	0.4911	148	2
83	0.5197	0.4911	184	2
84	0.5197	0.4911	19	1
85	0.5197	0.497	45	1
86	0.5197	0.497	199	1
87	0.5197	0.439	6	4
88	0.5197	0.439	136	1
89	0.5197	0.4417	117	1
90	0.5197	0.4483	87	4
91	0.5197	0.4483	61	0
92	0.5197	0.4483	161	2
93	0.5197	0.4483	37	0
94	0.5197	0.4483	70	0
95	0.5197	0.4483	66	0
96	0.5197	0.4483	85	5
97	0.5197	0.4483	79	0
98	0.5197	0.4483	92	3
