0,0,0,354,386,372
0,0,372,276,358,390
354,0,0,379,375,248
0,386,0,323,365,280
0,386,280,295,365,306
354,0,248,368,263,339
354,375,0,367,318,266
354,375,266,334,286,276
354,693,0,305,283,304
0,386,586,288,306,294
354,375,542,285,286,289
0,751,0,322,262,268
0,751,268,306,239,306
354,693,304,302,268,268
354,0,587,265,254,307
0,0,762,251,306,261
0,751,574,293,232,290
733,0,0,286,274,238
354,693,572,251,254,287
733,0,238,250,253,289
733,274,0,275,218,304
733,492,0,263,289,236
733,492,236,254,285,234
733,781,0,257,236,277
733,274,304,269,208,290
733,0,527,249,240,269
733,492,470,238,277,243
733,781,277,254,225,279
733,492,713,222,251,279
733,781,556,235,217,300
733,0,796,212,205,211
354,375,831,154,182,178
0,751,864,179,182,153
354,693,859,180,167,159
733,274,594,163,167,166
733,274,760,151,159,183
0,386,880,174,176,127
733,781,856,161,179,133
508,375,831,120,181,176
354,0,894,181,158,129
619,0,587,96,182,171
354,263,248,183,91,175
174,386,880,114,173,140
537,263,248,139,109,178
179,751,864,107,178,136
354,263,423,172,88,168
896,274,594,100,163,152
896,274,746,99,154,161
0,562,880,148,126,123
619,0,758,84,158,169
537,263,426,129,108,154
537,263,580,127,93,161
508,556,831,108,105,164
354,263,591,140,75,177
354,557,831,147,104,117
354,158,894,148,96,124
276,0,372,78,158,135
537,263,741,126,81,161
276,158,372,56,175,157
0,306,762,184,52,159
276,0,507,70,134,160
354,263,768,111,74,176
354,860,859,154,69,136
733,274,943,145,126,76
534,693,859,69,146,137
0,692,586,139,55,176
174,559,880,107,90,136
535,0,894,63,167,121
659,693,0,57,184,119
896,274,907,93,135,99
276,0,667,64,127,151
894,781,856,71,172,100
276,0,818,62,111,162
659,693,119,56,179,92
139,692,586,140,55,119
619,0,927,80,154,74
537,263,902,111,76,107
534,839,859,62,88,161
659,693,211,56,176,87
276,158,529,54,157,101
619,182,587,71,78,146
619,182,733,63,67,182
354,557,948,115,91,72
0,692,762,129,54,96
894,781,956,63,168,60
276,158,630,53,75,134
659,877,0,55,86,111
535,167,894,52,83,116
354,263,944,99,65,76
659,693,298,53,150,52
276,333,372,54,52,103
