0	0.7119	0.7119	105	0
1	0.7119	0.7119	31	4
2	0.7119	0.7119	89	5
3	0.7119	0.7119	243	2
4	0.7121	0.7121	219	1
5	0.7121	0.7121	142	0
6	0.7121	0.7121	240	1
7	0.7121	0.7121	248	2
8	0.7121	0.7121	71	2
9	0.7121	0.711	167	3
10	0.7121	0.7088	45	5
11	0.7121	0.7088	208	4
12	0.7121	0.7088	241	1
13	0.7121	0.7088	248	2
14	0.7121	0.7088	223	4
15	0.7121	0.7088	61	3
16	0.7121	0.7088	173	1
17	0.7121	0.7083	231	3
18	0.7131	0.7131	1	5
19	0.7131	0.7131	218	3
20	0.7131	0.7131	41	2
21	0.7131	0.7131	236	3
22	0.7131	0.7131	212	5
23	0.7131	0.7131	202	1
24	0.7131	0.7131	199	1
25	0.7131	0.7131	47	0
26	0.7131	0.7131	88	1
27	0.7131	0.7129	214	2
28	0.7131	0.7129	63	2
29	0.7131	0.7129	206	0
30	0.7131	0.7129	245	3
31	0.7131	0.7129	113	0
32	0.7131	0.7129	245	0
33	0.7131	0.7129	77	4
34	0.7131	0.7129	87	2
35	0.7131	0.7131	85	2
36	0.7131	0.7131	137	0
37	0.7131	0.7131	93	4
38	0.7131	0.6726	3	1
39	0.7131	0.6726	226	0
40	0.7131	0.6726	110	4
41	0.7131	0.6736	144	4
42	0.7131	0.6736	135	0
43	0.7131	0.6736	37	2
44	0.7131	0.6736	91	2
45	0.7131	0.6731	70	3
46	0.7131	0.6913	2	4
47	0.7131	0.6902	142	3
48	0.7131	0.6906	240	4
49	0.7131	0.6906	158	4
50	0.7131	0.6906	144	0
51	0.7131	0.6906	219	2
52	0.7131	0.6905	209	4
53	0.7131	0.6905	140	1
54	0.7131	0.6905	237	0
55	0.7131	0.6905	111	0
56	0.7131	0.6905	116	4
57	0.7131	0.6893	165	1
58	0.7277	0.7277	4	4
59	0.7277	0.7268	150	5
60	0.7277	0.7268	230	5
61	0.7277	0.7242	92	5
62	0.7277	0.7242	43	4
63	0.7277	0.7242	109	4
64	0.7277	0.7242	137	4
65	0.7277	0.7242	201	1
66	0.7277	0.7242	146	0
67	0.7277	0.7242	124	2
68	0.7277	0.7244	221	1
69	0.7277	0.7244	220	4
70	0.7277	0.7242	143	5
71	0.7277	0.7242	105	1
72	0.7277	0.6954	4	1
73	0.7277	0.6953	42	1
74	0.7277	0.6942	26	2
75	0.7277	0.6942	136	1
76	0.7277	0.694	48	4
77	0.7277	0.6936	215	3
78	0.7277	0.6938	176	5
79	0.7277	0.6938	40	0
80	0.7277	0.6938	75	4
81	0.7277	0.6938	171	0
82	0.7277	0.6953	71	1
83	0.7277	0.6953	112	2
84	0.7277	0.6953	62	1
85	0.7277	0.6945	82	4
86	0.7277	0.6938	213	4
87	0.7277	0.6938	67	0
88	0.7277	0.6938	129	0
89	0.7277	0.6937	216	5
90	0.7277	0.6937	133	1
91	0.7277	0.6949	169	1
92	0.7277	0.6949	64	3
93	0.7277	0.6949	5	4
94	0.7277	0.6954	65	5
95	0.7277	0.6954	165	5
96	0.7277	0.6901	18	4
97	0.7277	0.6903	125	4
98	0.7277	0.6903	57	1
