0,0,0,5,5,3
0,0,3,3,3,4
0,5,0,5,3,5
0,8,0,5,4,5
5,0,0,7,8,9
0,8,5,3,4,3
0,12,0,5,5,2
5,0,9,6,3,5
0,8,8,3,4,4
12,0,0,8,9,11
0,12,2,4,4,4
5,8,0,6,6,5
0,17,0,3,5,5
0,5,5,4,3,4
5,0,14,6,3,4
12,0,11,7,8,8
0,0,7,3,2,5
0,17,5,3,5,2
0,3,3,3,2,5
3,17,0,2,6,3
5,3,9,4,5,3
5,8,5,4,5,2
5,14,0,5,3,5
5,3,12,4,5,3
0,22,0,3,5,3
3,0,3,2,4,5
0,8,12,3,4,3
12,9,0,8,7,9
0,17,7,3,5,5
12,0,19,6,4,3
5,17,0,5,4,5
0,12,6,4,4,5
12,9,9,6,5,3
0,5,9,4,2,6
12,16,0,6,6,4
0,12,11,4,3,4
5,21,0,5,5,3
20,0,0,7,8,9
0,8,15,3,4,3
5,8,7,4,4,4
5,21,3,5,5,4
5,0,18,5,2,6
20,0,9,7,7,7
12,16,4,3,6,3
0,12,15,4,3,4
5,21,7,5,5,5
0,22,3,3,3,2
0,0,12,3,2,5
3,17,3,2,5,4
5,3,15,4,4,4
0,27,0,3,3,2
5,14,5,5,3,5
0,17,12,3,5,3
0,8,18,3,4,4
0,22,5,3,3,3
5,8,11,4,4,4
5,21,12,4,5,6
20,8,0,7,7,9
3,23,0,2,5,4
12,0,22,6,4,3
20,0,16,7,7,9
5,17,5,4,4,3
5,3,19,4,4,2
5,8,15,4,4,3
5,21,18,4,5,4
12,9,12,5,5,3
3,0,8,2,4,3
5,26,0,5,4,3
12,22,0,6,6,6
0,12,19,4,3,4
0,8,22,3,4,3
5,17,8,4,4,5
0,5,15,4,2,3
5,14,10,5,3,2
5,21,22,4,5,4
0,12,23,4,3,5
12,9,15,5,5,2
5,0,24,5,2,6
5,14,12,5,3,5
0,27,2,3,3,2
15,16,4,3,6,4
0,3,8,2,2,3
3,0,11,2,4,3
5,26,3,5,4,5
0,17,15,3,4,4
0,5,18,4,2,4
5,26,8,5,4,4
5,26,12,5,4,5
5,26,17,5,4,3
5,14,17,5,3,5
12,22,6,4,6,3
12,9,17,5,5,6
3,8,5,2,3,6
5,21,26,4,5,3
12,16,7,3,6,3
0,8,25,3,4,3
3,17,7,2,5,4
0,17,19,3,4,3
20,8,9,5,6,3
9,8,5,2,6,3
12,22,9,4,6,2
12,4,19,6,3,4
5,3,21,4,4,5
0,22,8,3,3,5
12,0,25,6,4,3
20,15,0,7,8,9
20,0,25,5,6,5
5,8,18,4,3,3
12,22,11,4,6,3
5,26,20,5,4,5
12,9,23,5,5,4
5,14,22,5,3,3
5,14,25,5,3,2
12,9,27,4,5,3
5,26,25,5,4,4
5,17,13,4,3,4
12,4,23,5,3,5
15,16,8,3,5,2
20,8,12,5,5,2
20,15,9,5,3,5
0,5,22,4,2,5
0,27,4,3,3,4
20,23,0,7,7,9
5,3,26,4,4,4
3,0,14,2,4,4
12,22,14,4,5,5
20,23,9,6,5,3
9,8,8,2,6,3
5,14,27,5,2,3
0,17,22,3,4,4
9,8,11,2,6,3
12,16,10,3,5,4
20,23,12,6,3,6
0,22,13,3,3,4
3,0,18,2,4,5
5,8,21,4,3,5
5,17,17,4,2,4
12,22,19,4,5,4
9,8,14,2,6,4
0,0,17,3,2,5
9,8,18,2,6,3
5,8,26,4,3,3
0,17,26,3,4,3
0,3,11,2,2,6
12,22,23,4,4,3
20,23,18,6,3,5
5,17,21,4,2,4
3,23,4,2,5,3
20,8,14,4,5,4
20,18,9,4,4,5
3,8,11,2,3,3
15,16,10,3,5,6
20,8,18,4,5,5
20,15,14,5,3,5
3,8,14,2,3,5
12,16,14,3,4,3
5,17,25,4,2,5
15,16,16,3,5,5
20,8,23,4,5,2
12,22,26,4,4,3
0,0,22,3,2,2
12,14,9,5,2,3
9,8,21,2,6,3
0,8,28,3,4,2
0,0,24,3,2,2
12,14,12,5,2,4
15,16,21,3,5,4
0,25,3,3,2,5
