0	0.8069	0.8069	50	2
1	0.8069	0.8058	45	1
2	0.8069	0.8051	158	2
3	0.8069	0.8058	152	3
4	0.8069	0.8058	198	0
5	0.8069	0.8058	129	1
6	0.8069	0.8069	45	1
7	0.8069	0.8069	188	1
8	0.8069	0.8069	13	1
9	0.8069	0.8069	101	0
10	0.8069	0.8069	0	2
11	0.8078	0.8078	198	1
12	0.8078	0.8048	40	2
13	0.8078	0.8048	204	5
14	0.8078	0.8048	103	3
15	0.8078	0.8048	204	5
16	0.8078	0.8048	54	2
17	0.8078	0.8048	110	3
18	0.824	0.824	5	3
19	0.8251	0.8251	65	4
20	0.8254	0.8254	17	1
21	0.8254	0.824	143	5
22	0.8254	0.815	15	2
23	0.8254	0.815	93	1
24	0.8254	0.8159	196	5
25	0.8254	0.8159	98	1
26	0.8254	0.8144	91	3
27	0.8254	0.8144	103	4
28	0.8254	0.8144	95	0
29	0.8276	0.8276	2	2
30	0.8304	0.8304	87	5
31	0.8304	0.8304	26	1
32	0.853	0.853	4	4
33	0.853	0.8325	4	4
34	0.853	0.8325	154	2
35	0.853	0.8333	42	3
36	0.853	0.8333	181	4
37	0.853	0.8324	194	4
38	0.853	0.8324	159	0
39	0.853	0.8204	19	4
40	0.853	0.8193	184	4
41	0.853	0.8204	192	3
42	0.853	0.8203	31	4
43	0.853	0.8203	80	3
44	0.853	0.8203	200	4
45	0.853	0.8203	7	5
46	0.853	0.8203	104	5
47	0.853	0.8203	81	1
48	0.853	0.8216	17	2
49	0.853	0.8216	178	1
50	0.853	0.8216	76	4
51	0.853	0.8216	116	3
52	0.853	0.823	147	5
53	0.853	0.8275	64	4
54	0.853	0.8257	136	4
55	0.853	0.8257	205	2
56	0.853	0.8248	197	1
57	0.853	0.8248	107	4
58	0.853	0.8237	188	3
59	0.853	0.812	37	1
60	0.853	0.8183	82	2
61	0.853	0.8197	160	5
62	0.853	0.8197	76	1
63	0.853	0.795	6	5
64	0.853	0.7949	57	4
65	0.853	0.7949	144	2
66	0.853	0.7966	43	4
67	0.853	0.7982	90	1
68	0.853	0.819	21	2
69	0.853	0.819	178	1
70	0.853	0.8221	99	3
71	0.853	0.8221	205	1
72	0.853	0.8221	157	3
73	0.853	0.7993	2	1
74	0.853	0.7993	79	3
75	0.853	0.7993	65	3
76	0.853	0.8014	37	3
77	0.853	0.8014	180	0
78	0.853	0.8003	191	3
79	0.853	0.8003	35	2
80	0.853	0.8003	186	2
81	0.853	0.7977	101	5
82	0.853	0.7917	3	3
83	0.853	0.7917	36	0
84	0.853	0.7903	158	1
85	0.853	0.793	132	3
86	0.853	0.7903	140	5
87	0.853	0.7903	152	4
88	0.853	0.7903	75	3
89	0.853	0.7907	45	4
90	0.853	0.7907	44	4
91	0.853	0.7907	121	3
92	0.853	0.7907	80	0
93	0.853	0.7916	47	3
94	0.853	0.7905	192	2
95	0.853	0.7905	52	3
96	0.853	0.7926	45	2
97	0.853	0.7926	64	0
98	0.853	0.7926	25	0
